score,content,sentiment
3,HALO INI KENAPA BISA GANGUAAN YA DRTD MAU ISI TOKEN GABISA BUKA APLIKASINYA!!!!,Negatif
1,Promo tapi nyusahin pengguna. Jadi lemot,Negatif
1,Aplikasi kurang asem. Ganguan terus Sebagai user mobil listrik. Yang harus ke spklu. Saya meresa terhambat dikarenakan apk yg sering ganguan.,Negatif
1,aplikasinya kurang berguna karena tidak bisa di buka sama sekali selalu eror,Negatif
5,"Alhamdulillah sekarang PLN sudah melayani dengan cepat, bahkan melakukan pemeliharaan. Jadi saat ini musim hujanpun g sampai sering lampu padam.....",Positif
2,"Dlu msh ckup baik , sekrg sering LEMOT , muter2 sndiri lama brpkirnya, bnyk yg akhrnya mlih pmbyran dg aplikasi lainya",Negatif
3,"Aplikasi tidak bisa dibuka , sedang proses mulu",Negatif
3,"Aplikasinya gangguan trs,, dari tadi mau cek gak bisa bisa",Negatif
1,Aplikasi ga jelas . Ga bisa daftar ga bisa login,Negatif
5,Baik,Positif
3,Daftar dari tadi proses terus dan tidak berhasil.,Negatif
5,Diskon 50% Mantap,Positif
3,Kenapa sedang proses terus???,Negatif
4,"Knapa saya tidak bisa daftar ya kak, berbagai cara sudah TPI gx bisa lanjut. Gmna ya?",Negatif
1,Hang terus,Negatif
5,Inj knapa mau login masuk apknya tdak bisaa,Negatif
3,Lemot bgt aplikasinya,Negatif
5,"Bagus, hilangkan biaya admin",Positif
3,semakin di update semakin nga bisa digunakan,Negatif
2,Sedang proses terusss susah,Negatif
1,Lemot padahal wifi kenceng,Negatif
3,"Pada tanggal 01 Januari 2025, tidak bisa login/daftar, mohon perbaikan nya...",Negatif
1,"Aplikasinya masih tetap lambat, pindah lokasi kota ataupun operator tetap lambat, semoga bisa lebih diperbaiki lagi",Negatif
5,Mantap,Positif
1,Aplikasi milik pemerintah kenapa suka gangguan dan lemot ya..,Negatif
1,"Gimana ini, tidak bisa login in pada tanggal 1 januari 2025?!",Negatif
1,"Save an no. Meteran mlah ilang,suka"" pln dh",Negatif
1,"Server error terus,padahal internet stabil pakai Telkomsel,mau masuk aplikasi tiba2 keluar sendiri,PARAH!!!",Negatif
5,👍👍👍,Positif
2,Kenapa sulit sekali daftar dan masuknya lambat ga bisa-bisa..,Negatif
2,"Sama sekali ga bisa dipake anjirrr, sedang diproses Mulu.",Negatif
5,aplikasinya sangat bagus,Positif
1,Kenapa tidak bisa untuk masuk akun. Kalau tidak niat buat aplikasi jangan buat. Masuk aja susah,Negatif
1,Apk busuk,Negatif
3,knp sekarang ga bisa di pake ya..apa karena lagi ada insentif diskon 50 persen...mohon diperbaiki donk,Negatif
1,Udah 2 tahunan pakai Aplikasi PLN mobile & data berikut nomor meteran sudah terdaftar lengkap. Giliran ada diskon dari pemerintah lah ko kenapa semua data log out. Harus pendataan diri ulang tapi aplikasi sekarang bug lemot dan gagal terus. Kecewa,Negatif
5,Kemudahan dlam mengakses tentang kelistrikan...👍👍👍,Positif
5,Makin keren aja nih.. Mantapp,Positif
1,Eror kah?? Gabisa buka per tgl 1-1-25??,Negatif
1,"Aplikasi nya error terus, selalu dalam proses",Negatif
1,Super lemot dan susah masuk aplikasi,Negatif
1,Aplikasi g bisa dibuat daftar,Negatif
2,"Tanpa mengurangi rasa hormat ini maintenancenya sampai kapan dari tadi pagi sampai malam ini pun belum selesai"" mau isin token listrik soalnya sudah mau habis hingga mati listrik dari sore tadi, terimakasih banyak sungguh",Negatif
1,Mau ngecas mobil malah error. Posisi diluar kota.,Negatif
5,"Jadi mudah transaksi token,manrul",Positif
1,2025 mendadak eror daftar GK masuk² parahhh,Negatif
1,Lemot,Negatif
3,Leletnya astagaaa,Negatif
1,Aplikasi lemot. Upgrade dong,Negatif
3,"Aplikasi nya suka gangguan by sistem, proses loading sesuatunya selalu lama",Positif
3,"Ada apa dengan PLN mobile per Januari ini.. Biasanya lancar diakses.. Tapi skrng id pelanggan yg sudah didaftarkan pada hilang semua... Kenapa yaa, apa karena ada program pemerintah untuk Januari Febuari ini ada diskon 50% ???",Negatif
1,"Mau menambahkan ID Pelanggan aja susah bener, loading aja dari tadi. Perbaiki dlu dong Aplikasi nya.",Negatif
1,Susah login loding terus,Negatif
5,Disaya loading loading trus,Positif
1,Gak bisa masuk / daftar,Negatif
1,"Ribet ribet ribetttt!!!! Baru mau buat akun buat login aja sulitnya minta ampun, lambat nya minta ampun sampai waktu kebuang sia sia, apalagi nanti pas beli nya, parah sih",Negatif
3,APLIKASI TEMPEKK..!!!!!! LOADING TRUS DISKON 50% TAEKKK..!!!,Negatif
5,God job sll cpt dan stanby KL ada trouble,Positif
5,Tiap promo kok gangguan terus,Negatif
1,Tidak bisa daftar ke PLN mobile,Negatif
2,Setelah update kenapa gk bisa di buka aplikasi nya,Negatif
1,Ga bisa masuk,Negatif
5,"sngat mmbantu,,",Positif
3,"PLN Mobile beberapa hari ini tidak bisa di akses, seharusnya tidak usah di update terus, sehingga gangguan terus...",Negatif
5,"Transaksi lebih cepat lebih mudah, PLN mobile terbaik ✡️✡️✡️✡️✡️",Positif
1,"Mending gak usah diskon kalo gabisa beli token! Aplikasi sampah, kerja kok ngawur",Negatif
5,Baik,Positif
1,"Gk bisa dibuka,muteeeeer terus.gk jelas banget",Negatif
3,Bug nya tolong di perbaiki susah masuk di aplikasi nya cuma putih aja trus,Negatif
1,"Aplikasi gajelas,login gabisa""",Negatif
1,"Tidak bisa masuk ke aplikasinya. Daftar gak bisa, masuk ke akun lama gak bisa, telpon 123 tidak bisa dihubungi katanya, klo keuar aplikasi malah white screen, klo mau masuk aplikasi harus hapus data dulu aneh emang !!!",Negatif
5,Petugas sigap mantap,Positif
5,"Mantab, sat set",Positif
1,BUMN SEKELAS PLN BUAT APLIKASI YANG BAGUS SAJA TIDAK BISA... BURUK SEKALI.... UNTUK MENDAFTAR SAJA SUSAHNYA BUKAN MAIN... MAU HERAN TAPI INI INDONESIA...,Negatif
4,"Tidak bisa masuk, daftar akun juga ngk bisa d proses",Negatif
1,"Aplikasinya jelek, untuk masuk saja lambat, seting lokasi gagal terus padahal jaringan internet stabil.",Negatif
1,"ini PLN gimana sih, mending hapus aja apk nya. Bikin apk tapi notifnya selalu sedang diproses, tdk pernah kelar prosesnya pas mau buka fitur apapun",Negatif
1,aplikasinya error malah mentok layar putih.,Negatif
5,Pembelian token listrik jadi lebih mudah,Positif
4,"Hai admin kenapa hari ini tgl 1 Januari 2025 agak lemot menggunakan PLN mobile, tidak bisa transaksi",Netral
2,Bisa² gangguan berjam² pas pisan gw mau isi token. Mana udah bunyi lagi,Negatif
5,Mantap,Positif
2,"Aplikasi ngelag bgttt, lemottt",Negatif
5,Terima kasih PLN mobile kami sudah dapt bonus,Positif
1,LEMOT BANGETTTTT PARAHHH MUTER2 DOANG NI APLIKASI..,Negatif
3,Mengapa terjadi sistem dalam pemeliharaan?,Negatif
1,jelek. setelah update malah gak bisa log in..,Negatif
1,"Baru update , awal tahun sudah masalah aduhhhh sekelas pln lohhh",Netral
5,PLN selalu terdepan dalam memberikan informasi dan pelayanannya cepat👍👍👍,Positif
1,"Aplikasinya lemot, tolong di perbaiki.",Negatif
5,"permisi aplikator.. aplikasi saya eror, id pelanggan jadi menghilang, aplikasi jadi lambat, jika pln ingin masyarakat pada bayar, tolong dan mohon di perbaiki segera... terimakasih",Negatif
1,"masuknya susah pdhl udh login dr wa, udh masukin kode yg masuk dr wa, ttp ga berubah2, aneh",Negatif
4,Aplikasinya gak bisa login kenapa ya?,Negatif
1,Jelek aplikasi lambat lelet sedang proses terus.,Negatif
1,Kenapa akun saya logout ya? Mau masuk lagi eror melulu.,Negatif
1,Knp ngga bisa daftar sama login,Negatif
5,paling terbaik,Positif
4,"Min, mohon di tingkatkan lagi servernya, slalu down terus nih. Terimakasih",Positif
5,"Promo2 nya mantab,,",Positif
1,lelet,Negatif
4,Kenapa setelah update malah lemot aplikasinya,Netral
1,Aplikasi crash mulu.. ga jelas bener..,Negatif
2,ok..semoga bnyak promo Sering Hank nih skrng,Positif
1,"kenapa sekarang untuk layanan pengaduan jadi lemot yah, padahal sangat dibutuhkan ini",Negatif
1,Server down tolong di perbaiki pertanggal 1 januari 2025,Netral
1,Ga bisa login,Negatif
4,Lg error kah ini aplikasi kok loading terus ya ??,Negatif
1,Lag parah aplikasinya... Apakah overload,Negatif
1,Aplikasinya lemot,Negatif
5,Pln mobile di tahun baru 2025 banyak promo yang menguntungkan pelanggan,Positif
1,"Susah masuknya, lama bgt prosesnya",Negatif
1,"Saya tidak bisa login ulang dan token saya sudah darurat. Ngisi dari dana gangguan terus, dari Livin mandiri sudah tidak ada lagi menu pln nya.",Negatif
1,Tambah ruwet sekarang habis perbaikan sistem,Negatif
1,Lagi eror,Negatif
3,kenapa saya tidak biaa mendaftar akun? gak loading sama sekali,Negatif
5,Sangat puas dengan pelayanan ini .. semoga makin sukses,Positif
1,"Aplikasi jelek, semogaa susah hidupnya",Negatif
3,"Malah menurun aplikasinya, di akses cuman muter aja",Negatif
3,"Semenjak di update, sampai skrg tidak bisa diakses krn dalam masa pemeliharaan, setelah dibuka no idpel pada hilang semua.",Negatif
3,Knapa aplikasinya gk bsa dibuka,Negatif
2,Jadi jelek gini 2025 bukanya perbaiki malah banyak kendala,Negatif
4,Lumayan,Positif
1,"Aplikasi loading sistem sangat lama, padahal internet normal",Negatif
1,lambretta makarena,Negatif
4,Semoga lebih mudah dalam m elakukan pembayaran,Positif
2,"Ngelek mulu....macam apk sampah...dimohon para pengguna kasih lah penilaian yg apa adanya, demi lbh baik lg ni PLN nya,......",Negatif
2,ering error terus,Negatif
3,Baru pertama kali download aplikasi ini tapi kenapa daftar dan untuk pembeliannya lama sekali ya? Seperti lola,Negatif
5,Aplikasi ini sangat baik,Positif
1,"Lelettt, masa sekelas pln aplikasinya lelet :D",Negatif
3,"Menambahkan id Pelanggan saja, cuman loading terus, berat benar sepertinya.",Netral
5,"Knp sya mo dftr susah bngt ya,, sdh sya sentuh dftr tpi blk lgi gtu terus.",Negatif
4,setelah update terakhir login aja gak bisa..,Negatif
1,"Syarat Mutlak yang harus terpenuhi ketika Aplikasi sudah Go - LIVE .. itu Kinerja, Keamanan,Stabilitas,Intuitif Front End dan Backend, Sustainability, kompabiliti, esisiensi dan teknikal Support memadai.. kalau memang belum siap jangan Dipaksakan.. ini aplikasi Skala Nasional.. Kredibilitas nya harus Proven .. hihihihi .. lha ini .. hadooh.. Sekelas PLN milik Negara.. Promo Menarik ketika mau coba .. ah ya sudahlah hahahaha",Negatif
1,Lemotttt,Negatif
4,"Baru pertama kali daftar, katanya harus lewat aplikasi pln mobile untuk dapat diskon 50%, tapi kuq proses daftarnya lama sekali ya",Negatif
1,Aplilasi Lemot banget minta verifikasi lama banget,Negatif
5,"Terima kasih layanan PLN Mobilenya yang luar biasa, semakin mudah & nyaman",Positif
3,Error terus dari tadi siang mau beli token gangguan katanya,Negatif
1,aplikasi gk jelas..sering error isi data gk bisa2..apk bumn yg gk punya saingan kok kyk gini..niat kerja gk,Negatif
3,Belakangan slow respon apps nya,Netral
5,Aplikasi nya sangat membantu,Positif
4,"kenapa mulai pagi ini tgl 1 jan 2025 aplikasi lemot buka aplikasi lama,/ sedang proses",Negatif
1,Mau daftar aja susah,Negatif
1,sejak di update di akhir desember 2024. kok lemot parah sekali. sudah saya hapus sampah. sudah saya hapus data. malahan saya hapus dan download lagi aplikasi pln mobile. masih ngak hilang2 lemotnya. mungkin pihak aplikasi pln bisa menjelaskan lebih lanjut,Negatif
1,setelah diupdate kok makin lama sih untuk buka aplikasinya??,Negatif
1,Aplikasi gangguan pak.padahal butuh mau laporan tp gangguan jadi tidak bisa laporan gangguan saya,Negatif
1,Aplikasinya lelet banget,Negatif
1,Mau daftar tak bisa aplikasi begook padahal koneksi bagus' 👎 uninstall tak butuh,Negatif
2,"Aplikasi nya kurang mumpuni saya coba beli token dari pagi sampai MLM sedang proses terus , kurang layak di gunakan untuk masyarakat Indonesia yg jumlah penduduk nya banyak kalau selalu down",Negatif
2,Tidak bisa di akses,Negatif
1,"Apk cacat, daftar ja pun ga bisa loh",Negatif
1,KAPAN BENER SISTEM NYA??? TOKEN GW MATI AJG UDAH 5 JAM,Negatif
3,Kenapa selalu dalam pemeliharaan terus tidak bisa proses tagihan!!,Negatif
5,"Teknisi cepat dan tanggap, keren PLN Depok sukamaju cilodong",Positif
2,Lemot bgt gabisa dibuka,Negatif
3,kenapa aplikasinya sekarang error sistem tidak bisa di gunakan pass urgen,Netral
5,Pln mobile terbaik,Positif
3,gabisa masuk/daftar apk,Negatif
1,Loading parah gak bisa di gunakan,Negatif
1,Gak siap ya servernya? Masa promo giliran mau beli pakai PLN mobile error mulu,Negatif
1,Aplikasi di buka selalu eror,Negatif
1,Gak bisa tambahkan id pelanggan Setelah install ulang malah gak bisa login,Negatif
1,Ga bisa login & ga bisa regist juga.,Negatif
1,Server nya lemot,Negatif
5,Sangat cepat tanggap,Positif
1,Apk lemot,Negatif
1,Ga bisa login login,Negatif
1,Gangguan mulu Aplikasinya mohon diperbaiki biar pegunnanya nyaman,Negatif
3,Kode KTPnya g muncul muncul,Netral
1,Apk lemot,Negatif
1,"Berulang2 daptar tidak bisa,aplikasi apa ini,",Negatif
1,Aplikasi lemot,Negatif
5,Pln mobile sangat memuaskan,Positif
5,"Pelayanan cepat, mantap",Positif
1,"Tolong perbaiki, Hari-Hari Bug mulu,",Negatif
1,Makin kesini makin lemot aplikasi gangguan Mulu.,Negatif
3,Kenapa ya pas login ke apk pln kok gak bisa padahal udah di isi nomor telepon,Negatif
2,"Giliran ad subsidi mendadak gangguan aplikasi nya, dasar",Negatif
1,susah masuk otp sudah benar juga,Negatif
1,GK bisa masuk... padahal no otp sudah benar,Negatif
1,Loading lama.. daftar ga bisa,Negatif
3,Setelah update malah tidak bisa dibuka...blank putih,Negatif
1,Aplikasi ngebug mulu,Negatif
1,"knp tidak bisa masuk, ngeloading terus. uninstall dah",Negatif
4,Hari ini kenapa tidak bisa isi token,Negatif
3,"Fiturnya lengkap cuman berat banget, muter kayak kitiran 😢",Netral
1,Fitur login gak bisa masuk apakah ada peningkatan penggunaan berhubungan dengan adanya diskon,Negatif
1,Susah login,Negatif
5,"aplikasi yg sangat membantu sekali,memudahkan pelanggan Pln utk mendapatkan Token listrik",Positif
1,Susah log in,Negatif
5,Kenapa ngga bisa log in ya.. hystory rekening ngga ada kosong,Negatif
1,"Sulit sekali terhubung, sudah pakai data seluler dan wifi masih juga sedang di proses. Sempat tidak bisa di buka juga",Negatif
3,Kenapa saya gak bisa masuk ya?,Negatif
1,Eror,Negatif
1,Aplikasi gajelas mau buka susahnya bukan main,Negatif
1,"sering error login nggak bisa, logout pun gak bisa",Negatif
1,"Kenapa lemot sihh,, saya mau beli token tapi malah lemot apk nya!!!",Negatif
1,Aplikasi bug. Error terus saat log-in apakah perlu diupdate lagi? Tolong developer lebih sat set,Negatif
1,Setelah diperbaikan aplikasi Zonk. Lemot,Negatif
5,Aplikasi nya keren,Positif
5,terimakasih pln mobile karena sangat mudah digunakan,Positif
1,"Jelek di operasi nya gangguan sistem terus, padahal jaringan lagi bagus",Negatif
1,Apk dalam perbaikan mulu...,Negatif
5,Aplikasi sangat membantu,Positif
2,Terlalu lama dan sulit di gunakan dan saldo refund lama nyangkut Eror nya terlalu lama,Negatif
3,"Saya mau cek tagihan saya, kenapa kaga bisa terus ya",Negatif
1,"Gabisa login berkali kali coba ,aneh",Negatif
1,Ini PLN lagi kenapa sih.... sial daritadi ga bisa isi token... bentar lagi listrik gua mati!!!!,Negatif
5,Aplikasi bagus n bermanfaat,Positif
1,"Buruk !!! disaat pemerintah kasih diskon 50% listrik subsidi ke masyarakat,tiba2 aja aplikasi nya down,gk niat memang kasih senang masyarakat,maaf saya kasih 1 bintang, karna 5 bintang kmrin itu wktu saya karyawan bagian pln,tapi sekarang nih bintang jujur saya lepas dari karyawan pln,kecewa dengan vendor pln (pcn) memecat saya tidak dengan SP, langsung pecattt kejam kau PCN sampai saya tidak dapat pekerjaan lagi.",Negatif
5,Sangat membantu dan mepermudah Semoga PLN selalu aman dan nyaman Selalu diberi kemudahan dan selalu bermanfaat,Positif
1,Aplikasi ribet buat cek tagihan aja gk bisa,Negatif
5,Bagus,Positif
1,Tidak bisa login,Negatif
1,Tidak bisa login,Negatif
2,tiba2 error ini aplikasi,Negatif
1,"Berebut potongan 50%,tapi app gk bisa ngatasin buff,payah sekali,sistem error kata alert bintang satu masih terlalu baik buatmu...👎👎👎👎",Negatif
3,Saya coba pormula soalnya,Netral
1,Buruk,Negatif
4,"Pengelola jaringan instalasi listrik RS AWS dengan kapasitas daya PLN 6 mwattt dan bekup daya generator set.4 x2,25 M watt",Positif
1,Biasanya bisa di buka skrg setelah update kok gak bisa di buka ya tolong di perbaiki aplikasi ini sangat membantu soalnya untuk cek tagihan listrik rumah,Negatif
2,"Kenapa setelah update aplikasinya malah susah loading, parah PLN MOBILE",Negatif
5,Mempermudah proses yg berhub dg pelayanan PLN,Positif
2,APK nya sangat lambat (lelet) lama masuknya sama tidak sinkron,Negatif
1,dari pagi sampai maghrib gak bisa dibuka. otp gak sampai2. aplikasi apaan ini ? saya sdh coba pakai wifi 100mb jga sama saja gak bisa masuk,Negatif
1,aku gak bisa login,Negatif
1,"sedang prosesn, eror, gangguan, sedang proses, aplikasi sampah",Negatif
2,"lemott banget dah aplikasinya, padahal wifi lancar.. buat bikin ID aja lamanya setengah mati 😒",Negatif
1,"login doang susah bgt ,gini nih ciri khasnya apk pemerintah",Negatif
1,"Aplikasi lelet, perbaiki aplikasi kalian hey murahan",Negatif
1,"Gini amat PLN mobile Sinyal Kurang setambil aja gk mau masuk, Tolong di perkecil dong,Berat banget mau masuk aja",Negatif
1,Masuk nya susah amat sedang memproses mulu .,Negatif
3,Sejak tgl 1 jan 25 dari pagi sd sore aplikasi tdk bs digunakan utk trx token (dlm pemeliharan) kok seharian ya?,Netral
1,Aplikasi tuaaek error terus tidak bisa di buka. Niat bikin aplikasi segala sesuatunya itu harus di plan. Alih alih pengen melayani masyarakat dengan lebih dekat tapi bikin masyarakat kecewa karena aplikasinya tidak guna,Negatif
2,Ini gimna saya gak bisa masuk no hape benar no ootp benar pas di klik gak bisa,Negatif
5,APLIKASI PLN MOBILE SANGAT MEMBANTU DALAM PELAYANAN PELAPORAN GANGGUAN,Positif
5,"PLN mubail mudah dan akurat untuk akses kelistrikan, masyarakat semakin mudah menggunakan pln mubail, memang joss,,,,",Negatif
1,"Gak bisa diakses, gangguan tak kunjung hilang. Aneh",Negatif
2,Prosesnya terlalu lama nunggu sampai malam,Negatif
1,Aplikasi eror terus gak jelas,Negatif
5,Penanganan aduan cepat dan profesional,Positif
5,Aplikasi sangat membantu,Positif
1,Aplikasinya akhir2 ini sangat lemot sekali. Mau lihat tagihan aja loading terus dan mendadak disuruh masukkan IDpel ulang. Padahal sebelumnya udah tersimpan semua.,Negatif
1,Aplikasinya suka error dan gagal terus,Negatif
2,respon aplikasi terlalu lambat,Negatif
2,Aplikasi ampas .. banyak bug .. buat daftar aja susahnya minta ampun. Udah masukin kode verifikasi tetep aja invalid padahal udah bener kodenya,Negatif
1,"Lemot parah. Pake server yang bagus dong, masa pemerintah kalah sama perusahaan swasta",Negatif
3,Akun nya sudah login knp ya ?,Negatif
5,Bagus sekali cukup membantu terima kasih,Positif
3,Apk PLN pada macet mau lihat lihat isi aplikasi PLN ga bsa² ketinggalan jaman,Negatif
1,"Aplikasi terlalu banyak pemeliharaan, padahal diperlukan saat urgent! Bad.",Negatif
5,Layanan pln sungguh bagus,Positif
5,Kerenn,Positif
1,loadingnya berhari hari,Negatif
1,"Aplikasi terburuk yang pernah dibuat, untuk masuk saja tidak bisa",Negatif
3,Ganguan terus,Negatif
1,lemot apknya,Negatif
1,"Log in nya lemot, males tak buak nang tong sampah ae",Negatif
1,Aplikasi sampah,Negatif
5,"PLN Mobile siap menjawab semua tantangan pelayanan secara ringkas, mudah, nyaman, aman. Kemudahan aplikasi PLN Mobile membuat pelayan PLN berada dalam genggaman anda, PLN Mobile maju terus, lebih banyak tambahan fitur-fitur yang baru, ayo temen-temen milenial install sekarang, ada menu SWACAM loh buat kirim stand meter agar privasi anda tetap terjamin, bantu saudara, tetangga untuk instal aplikasi PLN Mobile. Buktikan sendiri bahwa Pelayanan PLN 24 jam & berada dalam genggaman anda.",Positif
1,Kok masih lemot,Netral
5,aplikasi PLN mobile sangat membantu dalam pelayanan pelaporan gangguan,Positif
3,Kenapa lemot sekali?,Negatif
1,Aplikasi jelek. Gak bisa buka,Negatif
3,Proses menunggu masuk login ke sistem aplikasi pln terlalu lama yang menyebabkan stuck & error tidak bisa masuk.,Negatif
5,"Sangat membantu dalam segala hal, mantap",Positif
1,Lemot,Negatif
1,error gajelas gabisa dibuka juga apk nya pdhl internet lancar lancar aja,Negatif
1,Update malah eror. Emng aplikasi pemerintah Mau bayar di persulit,Negatif
5,Terbaik,Positif
5,aplikasi ini sangat membantu untuk memudahkan laporan/perbaikan kelistrikan di rumah 👍,Positif
1,"Ngelag parah, dikit-dikit ngelag, tidak ada petunjuk yang jelas",Negatif
5,Aplikasi sering eror leled Terima kasih sudah di follow up kendalanya,Negatif
1,"Susah login, apalagi diskon 50% bulan Januari dan Februari ga bisa",Negatif
3,Lemot sekali dibuka mentang2 ada diskon 50%,Negatif
5,cepet banget,Positif
5,Minta anggaran ja gede gede.... aplikasi nya ga bisa di buka... kalah sama toko Oren... jutaan pengguna Masuk ga ada tuh .. gangguan....,Negatif
5,Aplikasi PLN mobil sangat muda membantu untuk pengaduan,Positif
3,"Saat ini apk error, menu PSB plus tidak bisa diakses dan menu chat tidak ada",Negatif
1,Aplikasi lalod abissss......ngebug .. sedikit -sedikt eror....,Negatif
5,Aplikasi sangat muda membantu,Positif
5,PLN Mobile Sesuai perkembangan jaman. Sangat dimudahkan. Terima kasih PLN,Positif
1,Gbsa login ke akun.,Negatif
1,Sangat buruk gk bisa daftar buang buang kuota,Negatif
5,Aplikasinya sangat membantu,Positif
5,Aplikasi nya sangat membantu saya dalam pembelian token sama tamba daya,Positif
1,Perusahaan di biayain pemerintah tapi nelpon pengaduan aja mahal minta ampun 15.000/menit. Gilaaaaa,Negatif
5,Pln jos,Positif
5,"PLN Mobile terbaik, semua lebih mudah.,..💪💪..",Positif
2,Apknya lola sekali 😅,Negatif
1,Ganguan mulu,Negatif
1,"Apakah karna udh masuk januari jadi gangguan ""pemeliharaan sistem"" mau beli pulsa listrik eh gbsa, di shopee pun sama hahahahaha",Negatif
1,Gak jelas aplikasinya,Negatif
5,Setelah di perbarui...LEEEMMMOOOOOOTTTT. nggak bisa masuk...Norak...payah.,Negatif
1,Bosok!!!,Positif
1,"Aplikasii apaan dikit2 gangguan jaringan gangguan sistem, mending d tekdown aja deh deploperny",Negatif
5,"Aplikasi nya sangat membantu, sukses terus dan semakin maju,",Positif
1,Ku kasih 1 dulu buat daftar en masuk susah banget kalau udah bisa masuk dan daftar ku tambahin ★ nya,Negatif
5,Gaguan terus PLN mobil,Negatif
5,PLN mobile paten x,Positif
3,"Uda download , 1 harian daftar ga ada respon dr aplikasi nya...... Parah",Negatif
3,Lelet,Negatif
1,"Baru pertama daftar akun aj aplikasi ga ada respon, diskon 50% apanya ,syarat belibet amat dah",Negatif
5,Mantab....gak bisa dibuka,Netral
2,"apk bagus, cuman kenapa ya, buat akun aja harus selfi sama ktp,,, menurut saya itu terlalu beresiko",Netral
5,Makin oke makin kece.,Positif
1,benerin tuh server,Positif
5,Mantap,Positif
5,Mantap,Positif
1,diskon 50persen..tapi ga bisa masuk pemeliharaan system..buruk,Negatif
5,aplikasinya berguna dan mudah digunakan,Positif
1,tidak bisa login,Negatif
1,"kenapa aplikasi pln mobile saya tidak bisa di buka layar blank putih, sudah coba pasang bongkar tetap gk bisa",Negatif
2,Dari semalam gangguan terus Mana token mau habis Ngisi dr sini gk bisa Dr m banking gk bisa Dr dana gk bisa Ada apa ini,Negatif
5,Listruk menerangi nusantara,Negatif
5,Pelayanan ny bagus,Positif
1,Mohon maaf pak admin.. Kenapa aplikasinya sekarang. Masukkan id token gk bisa. Awal instal dan daftarnya pun sulit. Gagal trs. Padahal kodenya benar.. Trs ada tulisan jaringan dan sistem ada gangguan.. Kenapa seperti itu trs. Tolong perbaiki,Negatif
4,Dari pagi mau beli token kenapa app nya bermasalah?,Netral
5,Aplikasinya memudahkan dan sangat membantu..👍🏻 👍🏻,Positif
1,"Aplikasinya benar² nguji kesabaran. Loadingnya lama banget, setiap step mesti diulang beberapa kali",Negatif
5,Bagus,Positif
3,Kenapa sistem dalam pemeliharaan mulu ya,Negatif
5,Mantul,Positif
5,Mantap,Positif
3,Ini lagi ada kendala PLN Mobile ?,Negatif
4,Sedang ada gangguan,Positif
5,😛,Positif
1,Aplikasi tidak dapat di akses,Negatif
1,Terpantau Aplikasi Trouble sejak pukul 00:30 dini hari sampai 15:32 01 Jan 25.,Negatif
5,Pln mobile semakin kedepannya. Banyak promonya dan fampang diakses,Positif
2,Diperbaiki dong masak error trs stiap urgent mau pkai,Netral
1,Susah daftar nya,Negatif
1,Aplikasi sering gangguan dan penyelesaian masalah lama.,Negatif
5,Sangat membantu,Positif
1,"Tidak bisa dibuka,loading doang... knapa y",Negatif
1,Aplikasi jelek gak bisa login aneh oon aplikasi,Negatif
5,Apk sangat membantu,Positif
1,Gak bisa masuk kenapa ini,Negatif
2,Untuk info potongan 50% tidak tersedia,Negatif
5,Aplikasi PLN Mobile sangat praktis dan sangat mudah untuk di gunakan dalam masalah kelistrikan.,Positif
1,"Sign gabisa, daftar akun gabisa, payah",Negatif
5,Aplikasi sangat membantu dalam proses pembelian pulsa listrik dan pengaduan gangguan listrik.,Positif
1,Aplikasi gak jelas pemeliharaan terus Sekelas BUMN gak becus ngerawat Aplikasi Uang anggaran buat apaan,Negatif
5,Terimakasih dengan ada nya aplikasi PLN mobile kami lebih mudah untuk melakukan pembelian token Listrik dan mudah melaporkan kendala listrik dirumah,Positif
1,"Sistem dalam pemeliharaan,kalau sudah ada subsidi bantuan kemasyarakat sedikit sudah mulai MENGULAH APLIKASINYA,nampak sekali dengan sengaja.👎👎",Negatif
5,Dg PLN mobile semua layanan jadi mudah trimakasih PLN mantap,Positif
4,Setelah di update ko malah sering eror,Negatif
1,Aplikasi gak jelas....dikasih diskon tapi harus melalui aplikasi taik sampah ini..secara aplikasi selalu error...kacauuu🤦🤦,Negatif
1,"Pembelian token listrik saldo sudah terpotong tp keterangan gagal bayar, wkwkwk komplin gak ada tanggapan, dasar lintah",Negatif
5,Mantab PLN Mobile awal tahun banyak diskon. Sekses selalu.,Positif
3,Mohon di perbaiki apk nya sering eror padahal sangat terbantu dengan apk tsb,Negatif
1,"Aplikasi ini kok gak berguna ya, selalu pemeliharaan jaringan lah, eror lah, bagaimana orang yang buat aplikasi ni ya, sementara yg kerja dibagian PLN harus dituntut harus ngasih bintang 5 biar citra aplikasinya bagus, kan penipuan nama nya, padahal asli aplikasi ini sering bermasah, PLN mobile manipulatif. Gk berguna. Jangan tertipu kalian masyarakat",Negatif
2,mulek,Negatif
5,Aplikasi sangat membantu dalam melapor gangguan 👍👍,Positif
5,👍👍👍.,Positif
1,Aplikasi sering gangguan dan lemotnya minta ampun,Negatif
5,👍👍👍👍👍,Positif
3,Ko banyak gangguan sistem. Mau beli token aja susah,Negatif
5,Permohonan perubahan daya cukup mudah & murah di banding melalui org lapangan. Walaupun menunggu antrian tapi tidak terlalu lama.,Positif
1,Apk error tidak bisa di buka,Negatif
5,Terima kasih pln mobile karena sudah sangat membantu,Positif
5,Pembelian pulsa yg gampang serta pengaduan gangguan pun mudah,Positif
